x-axis,IN,OUT
second,Volt,Volt
+9.40000E-03,-50.78125E-03,-578.12500E-03
+9.42000E-03,-11.71875E-03,-617.18750E-03
+9.44000E-03,+27.34375E-03,-646.48437E-03
+9.46000E-03,+66.40625E-03,-685.54687E-03
+9.48000E-03,+105.46875E-03,-714.84375E-03
+9.50000E-03,+134.76562E-03,-753.90625E-03
+9.52000E-03,+173.82812E-03,-792.96875E-03
+9.54000E-03,+222.65625E-03,-832.03125E-03
+9.56000E-03,+261.71875E-03,-871.09375E-03
+9.58000E-03,+300.78125E-03,-910.15625E-03
+9.60000E-03,+349.60937E-03,-949.21875E-03
+9.62000E-03,+378.90625E-03,-988.28125E-03
+9.64000E-03,+417.96875E-03,-1.02734375E+00
+9.66000E-03,+457.03125E-03,-1.05664062E+00
+9.68000E-03,+505.85937E-03,-1.09570312E+00
+9.70000E-03,+544.92187E-03,-1.13476562E+00
+9.72000E-03,+574.21875E-03,-1.16406250E+00
+9.74000E-03,+613.28125E-03,-1.20312500E+00
+9.76000E-03,+652.34375E-03,-1.23242187E+00
+9.78000E-03,+691.40625E-03,-1.28125000E+00
+9.80000E-03,+730.46875E-03,-1.31054687E+00
+9.82000E-03,+769.53125E-03,-1.34960937E+00
+9.84000E-03,+808.59375E-03,-1.38867187E+00
+9.86000E-03,+847.65625E-03,-1.42773437E+00
+9.88000E-03,+886.71875E-03,-1.46679687E+00
+9.90000E-03,+925.78125E-03,-1.50585937E+00
+9.92000E-03,+974.60937E-03,-1.54492187E+00
+9.94000E-03,+1.01367187E+00,-1.58398437E+00
+9.96000E-03,+1.04296875E+00,-1.62304687E+00
+9.98000E-03,+1.08203125E+00,-1.67187500E+00
