x-axis,IN,OUT
second,Volt,Volt
+9.34000E-03,-158.20313E-03,-4.08398437E+00
+9.36000E-03,-119.14063E-03,-4.48437500E+00
+9.38000E-03,-80.07813E-03,-4.88476562E+00
+9.40000E-03,-41.01563E-03,-5.28515625E+00
+9.42000E-03,-11.71875E-03,-5.69531250E+00
+9.44000E-03,+27.34375E-03,-6.09570312E+00
+9.46000E-03,+66.40625E-03,-6.49609375E+00
+9.48000E-03,+105.46875E-03,-6.88671875E+00
+9.50000E-03,+144.53125E-03,-7.27734375E+00
+9.52000E-03,+183.59375E-03,-7.66796875E+00
+9.54000E-03,+222.65625E-03,-8.06835937E+00
+9.56000E-03,+261.71875E-03,-8.44921875E+00
+9.58000E-03,+300.78125E-03,-8.82031250E+00
+9.60000E-03,+339.84375E-03,-9.21093750E+00
+9.62000E-03,+388.67187E-03,-9.61132812E+00
+9.64000E-03,+417.96875E-03,-10.00195312E+00
+9.66000E-03,+466.79687E-03,-10.40234375E+00
+9.68000E-03,+505.85937E-03,-10.78320312E+00
+9.70000E-03,+535.15625E-03,-11.19335937E+00
+9.72000E-03,+574.21875E-03,-11.59375000E+00
+9.74000E-03,+613.28125E-03,-12.00390625E+00
+9.76000E-03,+652.34375E-03,-12.39453125E+00
+9.78000E-03,+691.40625E-03,-12.78515625E+00
+9.80000E-03,+730.46875E-03,-13.17578125E+00
+9.82000E-03,+769.53125E-03,-13.55664062E+00
+9.84000E-03,+808.59375E-03,-13.90820312E+00
+9.86000E-03,+847.65625E-03,-14.08398437E+00
+9.88000E-03,+886.71875E-03,-14.08398438E+00
+9.90000E-03,+935.54687E-03,-14.08398438E+00
+9.92000E-03,+974.60937E-03,-14.08398438E+00
+9.94000E-03,+1.01367187E+00,-14.09375000E+00
+9.96000E-03,+1.05273437E+00,-14.08398438E+00
+9.98000E-03,+1.09179687E+00,-14.08398438E+00
