freq,vin,amp,pha,v1,v2
25136.397739995344,0.5,-0.2,-14.0,1.055,1.03
25951.21507490578,0.5,-0.2,-16.0,1.07,1.045
26792.445394530176,0.5,-0.3,-16.0,1.07,1.03
27660.94489783683,0.5,-0.3,-16.0,1.055,1.03
28557.597538198916,0.5,-0.4,-17.0,1.07,1.0
29483.31592307694,0.5,-0.4,-21.0,1.07,1.015
30439.042242864576,0.5,-0.4,-20.0,1.07,1.0
31425.749229844394,0.5,-0.6,-23.0,1.055,1.0
32444.44114822865,0.5,-0.7,-22.0,1.07,1.0
33496.15481629313,0.5,-0.8,-22.0,1.07,0.97
34581.96066164431,0.5,-0.9,-24.0,1.07,0.97
35702.96381069394,0.5,-1.0,-25.0,1.07,0.94
36860.30521344972,0.5,-1.2,-29.0,1.07,0.915
38055.16280476717,0.5,-1.5,-31.0,1.085,0.9
39288.75270324436,0.5,-1.8,-34.0,1.07,0.86
40562.33044897981,0.5,-2.3,-37.0,1.07,0.825
41877.192281453354,0.5,-2.8,-40.0,1.07,0.765
43234.67645883063,0.5,-3.7,-43.0,1.07,0.695
44636.16462003387,0.5,-4.9,-50.0,1.085,0.62
46083.083190965364,0.5,-6.6,-55.0,1.085,0.525
47576.904836314825,0.5,-9.2,-61.0,1.085,0.405
49119.14995842836,0.5,-13.5,-67.0,1.07,0.29
50711.38824476445,0.5,-21.0,-56.0,1.085,0.159
52355.24026551208,0.5,-17.9,1.0,1.085,0.1775
54052.379122996914,0.5,-11.9,56.0,1.07,0.287
55804.53215455445,0.5,-8.5,58.0,1.07,0.404
57613.48269060303,0.5,-6.4,55.0,1.085,0.505
59481.07186970688,0.5,-4.9,47.0,1.07,0.605
61409.20051247475,0.5,-3.9,46.0,1.07,0.665
63399.83105620375,0.5,-3.2,42.0,1.07,0.725
65454.98955223563,0.5,-2.6,38.0,1.07,0.77
67576.7677280592,0.5,-2.2,35.0,1.07,0.805
69767.32511625753,0.5,-1.9,31.0,1.055,0.79
72028.89125246674,0.5,-1.6,30.0,1.055,0.845
74363.76794458338,0.5,-1.3,26.0,1.055,0.895
76774.33161553025,0.5,-1.1,25.0,1.055,0.905
79263.03572196471,0.5,-0.9,23.0,1.055,0.92
81832.41325139164,0.5,-0.9,20.0,1.055,0.935
84485.07930022226,0.5,-0.7,20.0,1.055,0.935
87223.73373540294,0.5,-0.7,20.0,1.055,0.95
90051.16394232278,0.5,-0.6,17.0,1.055,0.965
92970.24766179768,0.5,-0.6,16.0,1.055,0.965
95983.95591901605,0.5,-0.5,18.0,1.055,0.94
99095.35604743031,0.5,-0.5,13.0,1.07,0.95
102307.61481066959,0.5,-0.4,14.0,1.055,0.94
105624.00162565196,0.5,-0.4,14.0,1.055,0.95
109047.89189017662,0.5,-0.3,12.0,1.055,0.98
112582.7704183826,0.5,-0.4,10.0,1.055,0.99
116232.23498757099,0.5,-0.4,9.0,1.055,0.955
120000.00000000007,0.5,-0.3,9.0,1.055,0.99
